timestamp,open,high,low,close,volume,trade_count,buy_volume,sell_volume
1773494400,0.00003591035905817384,0.00005015570577583319,0.00002124380244743569,0.000042024674992245836,44190.37319601399,0,0,0
1773494700,0.000042024674992245836,0.00010307219289719696,0.000040861621844825836,0.00009566643785730449,86229.81388810769,0,0,0
1773495000,0.00009566643785730449,0.00012887118637191442,0.00006277703223717552,0.0000705998681459387,80964.76167690655,0,0,0
1773495300,0.0000705998681459387,0.00009594200486071063,0.0000632250603379816,0.00006990186395301012,34604.20339257117,0,0,0
1773495600,0.00006990186395301012,0.00008408715003985193,0.00004344313993469178,0.00004873188517951653,30660.871423267236,0,0,0
1773495900,0.00004873188517951653,0.000049531903947233246,0.00002159150934442568,0.00003515140919302303,17528.16960795505,0,0,0
1773496200,0.00003515140919302303,0.000037723895464478566,0.000024756630390726478,0.00003311055188029276,7835.689616607076,0,0,0
1773496500,0.00003311055188029276,0.000040611892603340316,0.000032321402866253444,0.00003811798161507738,2075.9782515975467,0,0,0
1773496800,0.00003811798161507738,0.00004389020720430416,0.000034157792005744305,0.00004165558604454373,4228.631467189411,0,0,0
1773497100,0.00004165558604454373,0.0000429707205344078,0.000033367805579798385,0.00004281812317540071,3254.732333293562,0,0,0
1773497400,0.00004281812317540071,0.00004951277793467535,0.00004281812317540071,0.000044023489052868774,1293.5323346151526,0,0,0
1773497700,0.000044023489052868774,0.000045243242378317795,0.00003306458372579533,0.000034520239875054405,2517.664069485293,0,0,0
1773498000,0.000034520239875054405,0.00004426002856523808,0.000034469609996365355,0.00004021347766746535,2055.4624845148833,0,0,0
1773498300,0.00004021347766746535,0.000041396011657792856,0.00003923467142942147,0.00004055506613806056,361.89222789408865,0,0,0
1773498600,0.00004055506613806056,0.0000431882692420967,0.000033436300841418376,0.000033436300841418376,1293.3814438834781,0,0,0
1773498900,0.000033436300841418376,0.00003710347962631433,0.000033322210926952124,0.00003487729477319515,992.24319737095,0,0,0
1773499200,0.00003487729477319515,0.00003487729477319515,0.000024444838388224775,0.000031269625390590864,2727.3324764412564,0,0,0
1773499500,0.000031269625390590864,0.000033227945322864284,0.00002974223555127774,0.00003209535647219458,828.3218094051081,0,0,0
1773499800,0.00003209535647219458,0.00005601650173162444,0.00003054838783756227,0.00005601650173162444,4508.405465413665,0,0,0
1773500100,0.00005601650173162444,0.000058279427548560455,0.00005258165113320978,0.00005563822173468402,1749.5591821601463,0,0,0
1773500400,0.00005563822173468402,0.00005563822173468402,0.00004395826693221473,0.000054722222450959714,2275.361463038613,0,0,0
1773500700,0.000054722222450959714,0.00005776948376906074,0.00005432847584201949,0.000056709138925480266,500.5238805582072,0,0,0
1773501000,0.000056709138925480266,0.000056709138925480266,0.00004388032131323391,0.00004388032131323391,1255.5726034130776,0,0,0
1773501300,0.00004388032131323391,0.0000453944242270167,0.00004173085678287215,0.00004185360948352921,939.7113655844355,0,0,0
1773501600,0.00004185360948352921,0.00005141198252714078,0.0000410925532345619,0.00005071827655629231,1082.7876023212293,0,0,0
1773501900,0.00005071827655629231,0.00005071827655629231,0.00004731725638806377,0.0000478726923742923,514.71939837976,0,0,0
1773502200,0.0000478726923742923,0.00005197768964794817,0.00003753987526101709,0.00003911658887232098,2382.042574262658,0,0,0
1773502500,0.00003911658887232098,0.00007131300095995846,0.00003876122876452461,0.0000685474781174998,6859.015434496882,0,0,0
1773502800,0.0000685474781174998,0.00007118273017087623,0.00005871849341351221,0.0000634529995490696,2797.217408320438,0,0,0
1773503100,0.0000634529995490696,0.00006555456564931005,0.000056100803713684054,0.00006366376637375945,2060.426347422264,0,0,0
1773503400,0.00006366376637375945,0.00006793465774047818,0.00006134126329199726,0.00006793465774047818,1173.0268987387647,0,0,0
1773503700,0.00006793465774047818,0.00007028091354239692,0.00006455365753896474,0.00006455365753896474,617.1838595409039,0,0,0
1773504000,0.00006455365753896474,0.00006455365753896474,0.00005927274546989748,0.00006250153162062144,618.8330985342068,0,0,0
1773504300,0.00006250153162062144,0.00006250153162062144,0.000052828647345449505,0.00006067580370772822,1651.5993214189702,0,0,0
1773504600,0.00006067580370772822,0.00006069084334673218,0.000059771055718779174,0.000059771055718779174,18.21500705641515,0,0,0
1773504900,0.000059771055718779174,0.00007927350643247331,0.00005930689873784507,0.00007810242711232677,1915.9279105038784,0,0,0
1773505200,0.00007810242711232677,0.00007952670425767583,0.00006660875653274439,0.0000699891782149535,2988.6036553743825,0,0,0
1773505500,0.0000699891782149535,0.0000699891782149535,0.00006631500885497798,0.00006631500885497798,192.06681660130292,0,0,0
1773505800,0.00006631500885497798,0.00006967701028632953,0.00006197006503743782,0.00006967701028632953,1054.995434330974,0,0,0
1773506100,0.00006967701028632953,0.00007450781886035456,0.0000593197464420879,0.00007370573150356683,2906.0993383194605,0,0,0
1773506400,0.00007370573150356683,0.0000963169380409435,0.00007370573150356683,0.0000891481168002687,4081.2132148381247,0,0,0
1773506700,0.0000891481168002687,0.00010476455121929115,0.00008409987389879084,0.00009861572937540704,3713.7567324160514,0,0,0
1773507000,0.00009861572937540704,0.00013369485719660678,0.00009645066204864445,0.00012001523803652775,8986.077987472303,0,0,0
1773507300,0.00012001523803652775,0.00014427565714435876,0.00011521913468337,0.0001266518275725628,8815.767778741569,0,0,0
1773507600,0.0001266518275725628,0.00013156886020003155,0.0001057979479340147,0.00011576999203591848,6221.430888097435,0,0,0
1773507900,0.00011576999203591848,0.00015175406032023067,0.00011576999203591848,0.0001417261681320404,8414.609156110411,0,0,0
1773508200,0.0001417261681320404,0.0005301451497787069,0.00013619349276074608,0.00037337474797828114,212877.6793772059,0,0,0
1773508500,0.00037337474797828114,0.0004888415716861153,0.0002799940522902173,0.00041093214555433164,164675.08709727754,0,0,0
1773508800,0.00041093214555433164,0.0007304270581566456,0.0004025019515503032,0.0006311881833506995,170023.53749764737,0,0,0
1773509100,0.0006311881833506995,0.0010202712612152197,0.0006093649730632041,0.0008108643389773824,316182.6073358457,0,0,0
1773509400,0.0008108643389773824,0.001827811197393976,0.0006977869992072501,0.0012779994742663189,391586.22481722914,0,0,0
1773509700,0.0012779994742663189,0.0016792179067721214,0.0011219623042613822,0.0012766569620237304,385156.7874235161,0,0,0
1773510000,0.0012766569620237304,0.0016221879799935615,0.0011822660548205777,0.0014517523396097088,228317.95331531257,0,0,0
1773510300,0.0014517523396097088,0.0015575389537493109,0.0013028655883492045,0.0014189902379385642,159110.89913543288,0,0,0
1773510600,0.0014189902379385642,0.0014622569328753391,0.001163122051844965,0.0011982004869802926,104934.67636685634,0,0,0
1773510900,0.0011982004869802926,0.0013360969856024846,0.001067761240799339,0.0011375714307221242,93265.22988894886,0,0,0
1773511200,0.0011375714307221242,0.0012845504543405437,0.0010186434639747261,0.001218281781103086,95781.75934803295,0,0,0
1773511500,0.001218281781103086,0.001246485828892578,0.0007487101038086683,0.000992513393616271,394284.8906436906,0,0,0
1773511800,0.000992513393616271,0.0010692414941036595,0.00087826780609295,0.0009538493254618327,155830.59975656788,0,0,0
1773512100,0.0009538493254618327,0.0009858789291032047,0.0007336841441829014,0.0008790156130862185,179009.56175507032,0,0,0
1773512400,0.0008790156130862185,0.0010787384472411305,0.0008339676704524701,0.0010034938314679293,128689.22774815268,0,0,0
1773512700,0.0010034938314679293,0.001030846988183242,0.0008056617930247361,0.000897244727838464,75206.06265794416,0,0,0
1773513000,0.000897244727838464,0.000985909190792273,0.0008375168250514792,0.0009290857663043498,37105.774920350545,0,0,0
1773513300,0.0009290857663043498,0.0010220526760314698,0.0007983419939227272,0.0008197883874229869,53285.805149722044,0,0,0
1773513600,0.0008197883874229869,0.0009565710825976124,0.0007713876505198833,0.0008510597068029503,53529.49689669381,0,0,0
